estado;ano;semanaEpi;casosNovos;obitosNovos;casosAcumulado;obitosAcumulado;populacao;data_inicio
AL;2022;42;79;0;321399.0;7128;3337357.0;2022-10-10
AL;2022;43;117;0;321516.0;7128;3337357.0;2022-10-17
AL;2022;44;73;1;321589.0;7129;3337357.0;2022-10-24
AL;2022;45;149;4;321738.0;7133;3337357.0;2022-10-31
AL;2022;46;643;3;322381.0;7136;3337357.0;2022-11-07
AL;2022;47;1105;1;323486.0;7137;3337357.0;2022-11-14
AL;2022;48;2329;8;325815.0;7145;3337357.0;2022-11-21
AL;2022;49;2300;11;328115.0;7156;3337357.0;2022-11-28
AL;2022;50;4281;20;332396.0;7176;3337357.0;2022-12-05
AL;2022;51;1457;9;333853.0;7185;3337357.0;2022-12-12
AL;2022;52;1334;11;335176.0;7196;3337357.0;2021-12-27
AL;2023;1;676;17;343586.0;7317;3337357.0;2022-12-26
AL;2023;2;468;14;336320.0;7227;3337357.0;2023-01-02
AL;2023;3;491;3;336811.0;7230;3337357.0;2023-01-09
AL;2023;4;161;4;336972.0;7234;3337357.0;2023-01-16
AL;2023;5;131;4;337103.0;7238;3337357.0;2023-01-23
AL;2023;6;73;3;337176.0;7241;3337357.0;2023-01-30
AL;2023;7;156;1;337332.0;7242;3337357.0;2023-02-06
AL;2023;8;82;0;337414.0;7242;3337357.0;2023-02-13
AL;2023;9;154;0;337568.0;7242;3337357.0;2023-02-20
AL;2023;10;206;6;337774.0;7248;3337357.0;2023-02-27
AL;2023;11;174;0;337948.0;7248;3337357.0;2023-03-06
AL;2023;12;85;2;338033.0;7250;3337357.0;2023-03-13
AL;2023;13;132;2;338165.0;7252;3337357.0;2023-03-20
AL;2023;14;167;0;338332.0;7252;3337357.0;2023-03-27
AL;2023;15;116;3;338448.0;7255;3337357.0;2023-04-03
AL;2023;16;179;1;338627.0;7256;3337357.0;2023-04-10
AL;2023;17;131;4;338758.0;7260;3337357.0;2023-04-17
AL;2023;18;141;5;338899.0;7265;3337357.0;2023-04-24
AL;2023;19;297;3;339196.0;7268;3337357.0;2023-05-01
AL;2023;20;184;1;339380.0;7269;3337357.0;2023-05-08
AL;2023;21;224;3;339604.0;7272;3337357.0;2023-05-15
AL;2023;22;179;2;339783.0;7274;3337357.0;2023-05-22
AL;2023;23;262;5;340045.0;7279;3337357.0;2023-05-29
AL;2023;24;175;3;340220.0;7282;3337357.0;2023-06-05
AL;2023;25;134;8;340354.0;7290;3337357.0;2023-06-12
AL;2023;26;85;4;340439.0;7294;3337357.0;2023-06-19
AL;2023;27;125;2;340564.0;7296;3337357.0;2023-06-26
AL;2023;28;124;2;340688.0;7298;3337357.0;2023-07-03
AL;2023;29;88;2;340776.0;7300;3337357.0;2023-07-10
AL;2023;30;58;0;340834.0;7300;3337357.0;2023-07-17
AL;2023;31;19;0;340853.0;7300;3337357.0;2023-07-24
AL;2023;32;16;1;340869.0;7301;3337357.0;2023-07-31
AL;2023;33;10;0;340879.0;7301;3337357.0;2023-08-07
AL;2023;34;12;1;340891.0;7302;3337357.0;2023-08-14
AL;2023;35;5;0;340896.0;7302;3337357.0;2023-08-21
AL;2023;36;7;0;340903.0;7302;3337357.0;2023-08-28
AL;2023;37;17;0;340920.0;7302;3337357.0;2023-09-04
AL;2023;38;9;0;340929.0;7302;3337357.0;2023-09-11
AL;2023;39;16;1;340945.0;7303;3337357.0;2023-09-18
AL;2023;40;6;0;340951.0;7303;3337357.0;2023-09-25
AL;2023;41;2;0;340953.0;7303;3337357.0;2023-10-02
AL;2023;42;11;0;340964.0;7303;3337357.0;2023-10-09
AL;2023;43;18;0;340982.0;7303;3337357.0;2023-10-16
AL;2023;44;15;0;340997.0;7303;3337357.0;2023-10-23
AL;2023;45;25;0;341022.0;7303;3337357.0;2023-10-30
AL;2023;46;50;1;341072.0;7304;3337357.0;2023-11-06
AL;2023;47;111;0;341183.0;7304;3337357.0;2023-11-13
AL;2023;48;199;1;341382.0;7305;3337357.0;2023-11-20
AL;2023;49;237;2;341619.0;7307;3337357.0;2023-11-27
AL;2023;50;331;5;341950.0;7312;3337357.0;2023-12-04
AL;2023;51;839;1;342789.0;7313;3337357.0;2023-12-11
AL;2023;52;797;4;343586.0;7317;3337357.0;2023-12-18
AL;2024;1;859;1;348970.0;7355;3337357.0;2024-01-01
AL;2024;2;801;1;345246.0;7319;3337357.0;2024-01-01
AL;2024;3;504;4;345750.0;7323;3337357.0;2024-01-08
AL;2024;4;304;3;346054.0;7326;3337357.0;2024-01-15
AL;2024;5;222;4;346276.0;7330;3337357.0;2024-01-22
AL;2024;6;145;1;346421.0;7331;3337357.0;2024-01-29
AL;2024;7;45;1;346466.0;7332;3337357.0;2024-02-05
AL;2024;8;174;2;346640.0;7334;3337357.0;2024-02-12
AL;2024;9;66;2;346706.0;7336;3337357.0;2024-02-19
AL;2024;10;83;1;346789.0;7337;3337357.0;2024-02-26
AL;2024;11;28;0;346817.0;7337;3337357.0;2024-03-04
AL;2024;12;19;3;346836.0;7340;3337357.0;2024-03-11
AL;2024;13;69;0;346905.0;7340;3337357.0;2024-03-18
AL;2024;14;35;1;346940.0;7341;3337357.0;2024-03-25
AL;2024;15;7;0;346947.0;7341;3337357.0;2024-04-01
AL;2024;16;11;2;346958.0;7343;3337357.0;2024-04-08
AL;2024;17;81;1;347039.0;7344;3337357.0;2024-04-15
AL;2024;18;19;0;347058.0;7344;3337357.0;2024-04-22
AL;2024;19;28;0;347086.0;7344;3337357.0;2024-04-29
AL;2024;20;12;0;347098.0;7344;3337357.0;2024-05-06
AL;2024;21;246;0;347344.0;7344;3337357.0;2024-05-13
AL;2024;22;369;0;347713.0;7344;3337357.0;2024-05-20
AL;2024;23;475;0;348188.0;7344;3337357.0;2024-05-27
AL;2024;24;43;0;348231.0;7344;3337357.0;2024-06-03
AL;2024;25;21;0;348252.0;7344;3337357.0;2024-06-10
AL;2024;26;14;0;348266.0;7344;3337357.0;2024-06-17
AL;2024;27;21;0;348287.0;7344;3337357.0;2024-06-24
AL;2024;28;24;0;348311.0;7344;3337357.0;2024-07-01
AL;2024;29;30;0;348341.0;7344;3337357.0;2024-07-08
AL;2024;30;36;3;348377.0;7347;3337357.0;2024-07-15
AL;2024;31;0;0;348377.0;7347;3337357.0;2024-07-22
AL;2024;32;67;4;348444.0;7351;3337357.0;2024-07-29
AL;2024;33;30;1;348474.0;7352;3337357.0;2024-08-05
AL;2024;34;13;0;348487.0;7352;3337357.0;2024-08-12
AL;2024;35;12;1;348499.0;7353;3337357.0;2024-08-19
AL;2024;36;17;0;348516.0;7353;3337357.0;2024-08-26
AL;2024;37;17;1;348533.0;7354;3337357.0;2024-09-02
AL;2024;38;29;0;348562.0;7354;3337357.0;2024-09-09
AL;2024;39;27;0;348589.0;7354;3337357.0;2024-09-16
AL;2024;40;19;0;348608.0;7354;3337357.0;2024-09-23
AL;2024;41;12;0;348620.0;7354;3337357.0;2024-09-30
AL;2024;42;32;1;348652.0;7355;3337357.0;2024-10-07
AL;2024;43;39;0;348691.0;7355;3337357.0;2024-10-14
AL;2024;44;10;0;348701.0;7355;3337357.0;2024-10-21
AL;2024;45;27;0;348728.0;7355;3337357.0;2024-10-28
AL;2024;46;1;0;348729.0;7355;3337357.0;2024-11-04
AL;2024;47;0;0;348729.0;7355;3337357.0;2024-11-11
AL;2024;48;18;0;348747.0;7355;3337357.0;2024-11-18
AL;2024;49;53;0;348800.0;7355;3337357.0;2024-11-25
AL;2024;50;74;0;348874.0;7355;3337357.0;2024-12-02
AL;2024;51;96;0;348970.0;7355;3337357.0;2024-12-09
AL;2024;52;0;0;348970.0;7355;3337357.0;2024-12-16
AL;2025;1;237;1;349207.0;7356;3337357.0;2024-12-30
AL;2025;2;128;0;349335.0;7356;3337357.0;2024-12-30
AL;2025;3;143;0;349478.0;7356;3337357.0;2025-01-06
AL;2025;4;157;0;349635.0;7356;3337357.0;2025-01-13
AL;2025;5;382;0;350017.0;7356;3337357.0;2025-01-20
AL;2025;6;90;6;350107.0;7362;3337357.0;2025-01-27
AL;2025;7;201;0;350308.0;7362;3337357.0;2025-02-03
AL;2025;8;138;0;350446.0;7362;3337357.0;2025-02-10
AL;2025;9;130;0;350576.0;7362;3337357.0;2025-02-17
AL;2025;10;32;6;350608.0;7368;3337357.0;2025-02-24
AL;2025;11;0;0;350608.0;7368;3337357.0;2025-03-03
AL;2025;12;124;0;350732.0;7368;3337357.0;2025-03-10
AL;2025;13;40;0;350772.0;7368;3337357.0;2025-03-17
AL;2025;14;-31;5;350772.0;7373;3337357.0;2025-03-24
AL;2025;15;26;1;350767.0;7374;3337357.0;2025-03-31
AL;2025;16;-5;2;350767.0;7376;3337357.0;2025-04-07
AL;2025;17;6;-1;350768.0;7376;3337357.0;2025-04-14
AL;2025;18;7;0;350775.0;7375;3337357.0;2025-04-21
AL;2025;19;161;0;350936.0;7375;3337357.0;2025-04-28
AL;2025;20;-6;1;350936.0;7376;3337357.0;2025-05-05
AL;2025;21;1;0;350931.0;7376;3337357.0;2025-05-12
AL;2025;22;4;0;350935.0;7376;3337357.0;2025-05-19
AL;2025;23;-51;0;350935.0;7376;3337357.0;2025-05-26
AL;2025;24;18;0;350902.0;7376;3337357.0;2025-06-02
AL;2025;25;1;0;350903.0;7376;3337357.0;2025-06-09
AL;2025;26;6;2;350909.0;7378;3337357.0;2025-06-16
AL;2025;27;79;0;350988.0;7378;3337357.0;2025-06-23
AL;2025;28;10;0;350998.0;7378;3337357.0;2025-06-30
AL;2025;29;-3;-1;350998.0;7378;3337357.0;2025-07-07
AL;2025;30;11;1;351006.0;7378;3337357.0;2025-07-14
AL;2025;31;11;0;351017.0;7378;3337357.0;2025-07-21
AL;2025;32;8;2;351025.0;7380;3337357.0;2025-07-28
AL;2025;33;32;0;351057.0;7380;3337357.0;2025-08-04
AL;2025;34;37;0;351094.0;7380;3337357.0;2025-08-11
AL;2025;35;25;0;351119.0;7380;3337357.0;2025-08-18
AL;2025;36;0;0;351119.0;7380;3337357.0;2025-08-25
AM;2020;9;0;0;0.0;0;4144597.0;2020-02-24
AM;2020;10;0;0;0.0;0;4144597.0;2020-02-24
AM;2020;11;0;0;0.0;0;4144597.0;2020-03-02
AM;2020;12;11;0;11.0;0;4144597.0;2020-03-09
AM;2020;13;100;1;111.0;1;4144597.0;2020-03-16
AM;2020;14;200;11;311.0;12;4144597.0;2020-03-23
AM;2020;15;739;41;1050.0;53;4144597.0;2020-03-30
AM;2020;16;847;108;1897.0;161;4144597.0;2020-04-06
AM;2020;17;1738;126;3635.0;287;4144597.0;2020-04-13
AM;2020;18;2427;214;6062.0;501;4144597.0;2020-04-20
AM;2020;19;5863;461;11925.0;962;4144597.0;2020-04-27
AM;2020;20;7752;413;19677.0;1375;4144597.0;2020-05-04
AM;2020;21;9125;369;28802.0;1744;4144597.0;2020-05-11
AM;2020;22;11758;303;40560.0;2047;4144597.0;2020-05-18
AM;2020;23;8225;185;48785.0;2232;4144597.0;2020-05-25
AM;2020;24;7241;233;56026.0;2465;4144597.0;2020-06-01
AM;2020;25;6876;185;62902.0;2650;4144597.0;2020-06-08
AM;2020;26;6120;122;69022.0;2772;4144597.0;2020-06-15
AM;2020;27;6923;146;75945.0;2918;4144597.0;2020-06-22
AM;2020;28;7285;105;83230.0;3023;4144597.0;2020-06-29
AM;2020;29;7304;106;90534.0;3129;4144597.0;2020-07-06
AM;2020;30;5560;81;96094.0;3210;4144597.0;2020-07-13
AM;2020;31;5683;68;101777.0;3278;4144597.0;2020-07-20
AM;2020;32;4651;86;106428.0;3364;4144597.0;2020-07-27
AM;2020;33;4813;99;111241.0;3463;4144597.0;2020-08-03
AM;2020;34;4128;94;115369.0;3557;4144597.0;2020-08-10
AM;2020;35;4490;77;119859.0;3634;4144597.0;2020-08-17
AM;2020;36;3867;207;123726.0;3841;4144597.0;2020-08-24
AM;2020;37;3213;47;126939.0;3888;4144597.0;2020-08-31
AM;2020;38;4634;68;131573.0;3956;4144597.0;2020-09-07
AM;2020;39;4596;66;136169.0;4022;4144597.0;2020-09-14
AM;2020;40;5968;147;142137.0;4169;4144597.0;2020-09-21
AM;2020;41;4901;66;147038.0;4235;4144597.0;2020-09-28
AM;2020;42;4148;90;151186.0;4325;4144597.0;2020-10-05
AM;2020;43;5789;108;156975.0;4433;4144597.0;2020-10-12
AM;2020;44;4708;110;161683.0;4543;4144597.0;2020-10-19
AM;2020;45;3711;79;165394.0;4622;4144597.0;2020-10-26
AM;2020;46;3771;71;169165.0;4693;4144597.0;2020-11-02
AM;2020;47;4181;78;173346.0;4771;4144597.0;2020-11-09
AM;2020;48;4454;105;177800.0;4876;4144597.0;2020-11-16
AM;2020;49;4537;70;182337.0;4946;4144597.0;2020-11-23
AM;2020;50;3937;52;186274.0;4998;4144597.0;2020-11-30
AM;2020;51;5400;78;191674.0;5076;4144597.0;2020-12-07
AM;2020;52;4333;97;196007.0;5173;4144597.0;2020-12-14
AM;2020;53;5006;112;201013.0;5285;4144597.0;2020-12-21
AM;2021;1;11129;344;212996.0;5669;4144597.0;2020-12-28
AM;2021;2;16371;454;229367.0;6123;4144597.0;2021-01-04
AM;2021;3;19194;928;248561.0;7051;4144597.0;2021-01-11
AM;2021;4;17433;967;265994.0;8018;4144597.0;2021-01-18
AM;2021;5;15760;916;281754.0;8934;4144597.0;2021-01-25
AM;2021;6;12568;885;294322.0;9819;4144597.0;2021-02-01
AM;2021;7;10928;590;305250.0;10409;4144597.0;2021-02-08
AM;2021;8;10349;422;315599.0;10831;4144597.0;2021-02-15
AM;2021;9;8011;409;323610.0;11240;4144597.0;2021-02-22
AM;2021;10;7562;276;331172.0;11516;4144597.0;2021-03-01
AM;2021;11;7204;259;338376.0;11775;4144597.0;2021-03-08
AM;2021;12;6960;164;345336.0;11939;4144597.0;2021-03-15
AM;2021;13;6528;122;351864.0;12061;4144597.0;2021-03-22
AM;2021;14;6032;184;357896.0;12245;4144597.0;2021-03-29
AM;2021;15;5206;117;363102.0;12362;4144597.0;2021-04-05
AM;2021;16;4240;144;367342.0;12506;4144597.0;2021-04-12
AM;2021;17;3964;130;371306.0;12636;4144597.0;2021-04-19
AM;2021;18;3766;88;375072.0;12724;4144597.0;2021-04-26
AM;2021;19;3573;100;378645.0;12824;4144597.0;2021-05-03
AM;2021;20;3505;91;382150.0;12915;4144597.0;2021-05-10
AM;2021;21;3678;57;385828.0;12972;4144597.0;2021-05-17
AM;2021;22;3372;78;389200.0;13050;4144597.0;2021-05-24
AM;2021;23;3978;86;393178.0;13136;4144597.0;2021-05-31
AM;2021;24;3729;78;396907.0;13214;4144597.0;2021-06-07
AM;2021;25;3626;53;400533.0;13267;4144597.0;2021-06-14
AM;2021;26;3288;70;403821.0;13337;4144597.0;2021-06-21
AM;2021;27;3699;41;407520.0;13378;4144597.0;2021-06-28
AM;2021;28;3362;51;410882.0;13429;4144597.0;2021-07-05
AM;2021;29;2971;48;413853.0;13477;4144597.0;2021-07-12
AM;2021;30;2859;50;416712.0;13527;4144597.0;2021-07-19
AM;2021;31;2582;50;419294.0;13577;4144597.0;2021-07-26
AM;2021;32;2140;48;421434.0;13625;4144597.0;2021-08-02
AM;2021;33;1434;26;422868.0;13651;4144597.0;2021-08-09
AM;2021;34;1090;26;423958.0;13677;4144597.0;2021-08-16
AM;2021;35;875;16;424833.0;13693;4144597.0;2021-08-23
AM;2021;36;673;11;425506.0;13704;4144597.0;2021-08-30
AM;2021;37;454;8;425960.0;13712;4144597.0;2021-09-06
AM;2021;38;326;7;426286.0;13719;4144597.0;2021-09-13
AM;2021;39;268;6;426554.0;13725;4144597.0;2021-09-20
AM;2021;40;328;20;426882.0;13745;4144597.0;2021-09-27
AM;2021;41;265;11;427147.0;13756;4144597.0;2021-10-04
AM;2021;42;316;7;427463.0;13763;4144597.0;2021-10-11
AM;2021;43;305;7;427768.0;13770;4144597.0;2021-10-18
AM;2021;44;341;6;428109.0;13776;4144597.0;2021-10-25
AM;2021;45;506;6;428615.0;13782;4144597.0;2021-11-01
AM;2021;46;469;9;429084.0;13791;4144597.0;2021-11-08
AM;2021;47;659;10;429743.0;13801;4144597.0;2021-11-15
AM;2021;48;741;8;430484.0;13809;4144597.0;2021-11-22
AM;2021;49;919;3;431403.0;13812;4144597.0;2021-11-29
AM;2021;50;1185;8;432588.0;13820;4144597.0;2021-12-06
AM;2021;51;648;8;433236.0;13828;4144597.0;2021-12-13
AM;2021;52;577;7;433813.0;13835;4144597.0;2021-12-20
AM;2021;53;854;40;201867.0;5325;4144597.0;2020-12-28
AM;2022;1;1534;8;435384.0;13844;4144597.0;2021-12-27
AM;2022;2;11296;12;446680.0;13856;4144597.0;2022-01-03
AM;2022;3;42082;25;488762.0;13881;4144597.0;2022-01-10
AM;2022;4;37558;47;526320.0;13928;4144597.0;2022-01-17
AM;2022;5;21201;78;547521.0;14006;4144597.0;2022-01-24
AM;2022;6;14480;57;562001.0;14063;4144597.0;2022-01-31
AM;2022;7;6625;24;568626.0;14087;4144597.0;2022-02-07
AM;2022;8;4375;28;573001.0;14115;4144597.0;2022-02-14
AM;2022;9;1650;14;574651.0;14129;4144597.0;2022-02-21
AM;2022;10;3445;12;578096.0;14141;4144597.0;2022-02-28
AM;2022;11;2148;6;580244.0;14147;4144597.0;2022-03-07
AM;2022;12;798;4;581042.0;14151;4144597.0;2022-03-14
AM;2022;13;317;6;581359.0;14157;4144597.0;2022-03-21
AM;2022;14;282;3;581641.0;14160;4144597.0;2022-03-28
AM;2022;15;172;6;581813.0;14166;4144597.0;2022-04-04
AM;2022;16;145;3;581958.0;14169;4144597.0;2022-04-11
AM;2022;17;241;3;582199.0;14172;4144597.0;2022-04-18
AM;2022;18;155;0;582354.0;14172;4144597.0;2022-04-25
AM;2022;19;149;0;582503.0;14172;4144597.0;2022-05-02
AM;2022;20;149;0;582652.0;14172;4144597.0;2022-05-09
AM;2022;21;117;2;582769.0;14174;4144597.0;2022-05-16
AM;2022;22;87;1;582856.0;14175;4144597.0;2022-05-23
AM;2022;23;158;0;583014.0;14175;4144597.0;2022-05-30
AM;2022;24;227;2;583241.0;14177;4144597.0;2022-06-06
AM;2022;25;749;0;583990.0;14177;4144597.0;2022-06-13
AM;2022;26;2061;1;586051.0;14178;4144597.0;2022-06-20
AM;2022;27;4271;5;590322.0;14183;4144597.0;2022-06-27
AM;2022;28;5727;12;596049.0;14195;4144597.0;2022-07-04
AM;2022;29;5708;14;601757.0;14209;4144597.0;2022-07-11
AM;2022;30;3828;15;605585.0;14224;4144597.0;2022-07-18
AM;2022;31;2768;13;608353.0;14237;4144597.0;2022-07-25
AM;2022;32;2374;12;610727.0;14249;4144597.0;2022-08-01
AM;2022;33;1556;14;612283.0;14263;4144597.0;2022-08-08
AM;2022;34;864;13;613147.0;14276;4144597.0;2022-08-15
AM;2022;35;940;15;614087.0;14291;4144597.0;2022-08-22
AM;2022;36;779;14;614866.0;14305;4144597.0;2022-08-29
AM;2022;37;759;9;615625.0;14314;4144597.0;2022-09-05
AM;2022;38;475;6;616100.0;14320;4144597.0;2022-09-12
AM;2022;39;228;7;616328.0;14327;4144597.0;2022-09-19
AM;2022;40;231;8;616559.0;14335;4144597.0;2022-09-26
AM;2022;41;232;6;616791.0;14341;4144597.0;2022-10-03
AM;2022;42;989;9;617780.0;14350;4144597.0;2022-10-10
AM;2022;43;1147;6;618927.0;14356;4144597.0;2022-10-17
AM;2022;44;935;2;619862.0;14358;4144597.0;2022-10-24
AM;2022;45;1258;11;621120.0;14369;4144597.0;2022-10-31
AM;2022;46;1065;10;622185.0;14379;4144597.0;2022-11-07
AM;2022;47;1039;13;623224.0;14392;4144597.0;2022-11-14
AM;2022;48;638;8;623862.0;14400;4144597.0;2022-11-21
AM;2022;49;341;7;624203.0;14407;4144597.0;2022-11-28
AM;2022;50;337;3;624540.0;14410;4144597.0;2022-12-05
AM;2022;51;186;5;624726.0;14415;4144597.0;2022-12-12
AM;2022;52;175;4;624864.0;14418;4144597.0;2021-12-27
AM;2023;1;143;2;638685.0;14484;4144597.0;2022-12-26
AM;2023;2;117;1;625124.0;14421;4144597.0;2023-01-02
AM;2023;3;147;0;625271.0;14421;4144597.0;2023-01-09
AM;2023;4;96;1;625367.0;14422;4144597.0;2023-01-16
AM;2023;5;128;0;625495.0;14422;4144597.0;2023-01-23
AM;2023;6;599;1;626094.0;14423;4144597.0;2023-01-30
AM;2023;7;1837;2;627931.0;14425;4144597.0;2023-02-06
AM;2023;8;2204;6;630135.0;14431;4144597.0;2023-02-13
AM;2023;9;1841;12;631976.0;14443;4144597.0;2023-02-20
AM;2023;10;1757;10;633733.0;14453;4144597.0;2023-02-27
AM;2023;11;829;4;634562.0;14457;4144597.0;2023-03-06
AM;2023;12;1047;0;635609.0;14457;4144597.0;2023-03-13
AM;2023;13;174;9;635783.0;14466;4144597.0;2023-03-20
AM;2023;14;131;5;635914.0;14471;4144597.0;2023-03-27
AM;2023;15;141;0;636055.0;14471;4144597.0;2023-04-03
AM;2023;16;199;2;636254.0;14473;4144597.0;2023-04-10
AM;2023;17;2975;1;639229.0;14474;4144597.0;2023-04-17
AM;2023;18;-2820;0;639229.0;14474;4144597.0;2023-04-24
AM;2023;19;121;0;636530.0;14474;4144597.0;2023-05-01
AM;2023;20;122;3;636652.0;14477;4144597.0;2023-05-08
AM;2023;21;79;2;636731.0;14479;4144597.0;2023-05-15
AM;2023;22;611;0;637342.0;14479;4144597.0;2023-05-22
AM;2023;23;-526;0;637342.0;14479;4144597.0;2023-05-29
AM;2023;24;61;0;636877.0;14479;4144597.0;2023-06-05
AM;2023;25;34;0;636911.0;14479;4144597.0;2023-06-12
AM;2023;26;35;0;636946.0;14479;4144597.0;2023-06-19
AM;2023;27;60;0;637006.0;14479;4144597.0;2023-06-26
AM;2023;28;59;0;637065.0;14479;4144597.0;2023-07-03
AM;2023;29;64;0;637129.0;14479;4144597.0;2023-07-10
AM;2023;30;75;0;637204.0;14479;4144597.0;2023-07-17
AM;2023;31;97;2;637301.0;14481;4144597.0;2023-07-24
AM;2023;32;86;0;637387.0;14481;4144597.0;2023-07-31
AM;2023;33;55;0;637442.0;14481;4144597.0;2023-08-07
AM;2023;34;171;0;637613.0;14481;4144597.0;2023-08-14
AM;2023;35;159;0;637772.0;14481;4144597.0;2023-08-21
AM;2023;36;83;0;637855.0;14481;4144597.0;2023-08-28
AM;2023;37;153;0;638008.0;14481;4144597.0;2023-09-04
AM;2023;38;109;0;638117.0;14481;4144597.0;2023-09-11
AM;2023;39;67;0;638184.0;14481;4144597.0;2023-09-18
AM;2023;40;40;0;638224.0;14481;4144597.0;2023-09-25
AM;2023;41;37;0;638261.0;14481;4144597.0;2023-10-02
AM;2023;42;45;0;638306.0;14481;4144597.0;2023-10-09
AM;2023;43;-14;0;638306.0;14481;4144597.0;2023-10-16
AM;2023;44;9;0;638301.0;14481;4144597.0;2023-10-23
AM;2023;45;75;1;638376.0;14482;4144597.0;2023-10-30
AM;2023;46;31;1;638407.0;14483;4144597.0;2023-11-06
AM;2023;47;39;1;638446.0;14484;4144597.0;2023-11-13
AM;2023;48;83;0;638529.0;14484;4144597.0;2023-11-20
AM;2023;49;22;0;638551.0;14484;4144597.0;2023-11-27
AM;2023;50;24;0;638575.0;14484;4144597.0;2023-12-04
AM;2023;51;50;0;638625.0;14484;4144597.0;2023-12-11
AM;2023;52;60;0;638685.0;14484;4144597.0;2023-12-18
AM;2024;1;218;0;643831.0;14537;4144597.0;2024-01-01
AM;2024;2;438;1;639341.0;14485;4144597.0;2024-01-01
AM;2024;3;572;1;639913.0;14486;4144597.0;2024-01-08
AM;2024;4;660;1;640573.0;14487;4144597.0;2024-01-15
AM;2024;5;475;1;641048.0;14488;4144597.0;2024-01-22
AM;2024;6;254;1;641302.0;14489;4144597.0;2024-01-29
AM;2024;7;118;1;641420.0;14490;4144597.0;2024-02-05
AM;2024;8;114;0;641534.0;14490;4144597.0;2024-02-12
AM;2024;9;147;1;641681.0;14491;4144597.0;2024-02-19
AM;2024;10;79;1;641760.0;14492;4144597.0;2024-02-26
AM;2024;11;134;1;641894.0;14493;4144597.0;2024-03-04
AM;2024;12;94;0;641988.0;14493;4144597.0;2024-03-11
AM;2024;13;36;0;642024.0;14493;4144597.0;2024-03-18
AM;2024;14;52;0;642076.0;14493;4144597.0;2024-03-25
AM;2024;15;0;0;642076.0;14493;4144597.0;2024-04-01
AM;2024;16;147;1;642223.0;14494;4144597.0;2024-04-08
AM;2024;17;43;1;642266.0;14495;4144597.0;2024-04-15
AM;2024;18;30;0;642296.0;14495;4144597.0;2024-04-22
AM;2024;19;45;1;642341.0;14496;4144597.0;2024-04-29
AM;2024;20;36;0;642377.0;14496;4144597.0;2024-05-06
AM;2024;21;24;1;642401.0;14497;4144597.0;2024-05-13
AM;2024;22;114;1;642515.0;14498;4144597.0;2024-05-20
AM;2024;23;74;0;642589.0;14498;4144597.0;2024-05-27
AM;2024;24;15;1;642604.0;14499;4144597.0;2024-06-03
AM;2024;25;63;1;642667.0;14500;4144597.0;2024-06-10
AM;2024;26;169;1;642836.0;14501;4144597.0;2024-06-17
AM;2024;27;231;1;643067.0;14502;4144597.0;2024-06-24
AM;2024;28;0;0;643067.0;14502;4144597.0;2024-07-01
AM;2024;29;246;2;643313.0;14504;4144597.0;2024-07-08
AM;2024;30;102;0;643415.0;14504;4144597.0;2024-07-15
AM;2024;31;92;0;643507.0;14504;4144597.0;2024-07-22
AM;2024;32;43;2;643550.0;14506;4144597.0;2024-07-29
AM;2024;33;23;3;643573.0;14509;4144597.0;2024-08-05
AM;2024;34;12;1;643585.0;14510;4144597.0;2024-08-12
AM;2024;35;15;2;643600.0;14512;4144597.0;2024-08-19
AM;2024;36;33;1;643633.0;14513;4144597.0;2024-08-26
AM;2024;37;3;1;643636.0;14514;4144597.0;2024-09-02
AM;2024;38;5;2;643641.0;14516;4144597.0;2024-09-09
AM;2024;39;7;2;643648.0;14518;4144597.0;2024-09-16
AM;2024;40;4;2;643652.0;14520;4144597.0;2024-09-23
AM;2024;41;6;2;643658.0;14522;4144597.0;2024-09-30
AM;2024;42;36;3;643694.0;14525;4144597.0;2024-10-07
AM;2024;43;36;3;643730.0;14528;4144597.0;2024-10-14
AM;2024;44;15;3;643745.0;14531;4144597.0;2024-10-21
AM;2024;45;9;2;643754.0;14533;4144597.0;2024-10-28
AM;2024;46;4;2;643758.0;14535;4144597.0;2024-11-04
AM;2024;47;10;1;643768.0;14536;4144597.0;2024-11-11
AM;2024;48;10;0;643778.0;14536;4144597.0;2024-11-18
AM;2024;49;5;0;643783.0;14536;4144597.0;2024-11-25
AM;2024;50;4;0;643787.0;14536;4144597.0;2024-12-02
AM;2024;51;0;0;643787.0;14536;4144597.0;2024-12-09
AM;2024;52;44;1;643831.0;14537;4144597.0;2024-12-16
AM;2025;1;27;0;643858.0;14537;4144597.0;2024-12-30
AM;2025;2;702;0;644560.0;14537;4144597.0;2024-12-30
AM;2025;3;0;0;644560.0;14537;4144597.0;2025-01-06
AM;2025;4;1386;1;645946.0;14538;4144597.0;2025-01-13
AM;2025;5;537;0;646483.0;14538;4144597.0;2025-01-20
AM;2025;6;408;2;646891.0;14540;4144597.0;2025-01-27
AM;2025;7;243;2;647134.0;14542;4144597.0;2025-02-03
AM;2025;8;630;0;647764.0;14542;4144597.0;2025-02-10
AM;2025;9;0;0;647764.0;14542;4144597.0;2025-02-17
AM;2025;10;5;4;647769.0;14546;4144597.0;2025-02-24
AM;2025;11;65;2;647834.0;14548;4144597.0;2025-03-03
AM;2025;12;44;2;647878.0;14550;4144597.0;2025-03-10
AM;2025;13;33;2;647911.0;14552;4144597.0;2025-03-17
AM;2025;14;20;0;647931.0;14552;4144597.0;2025-03-24
